1000000000,1,71.12101352943533,1188.3087952691678,5
1000000000,6,84.18146718814299,793.4892247905768,6
1000000000,8,29.032873484687915,784.3974233951981,2
1000000000,9,30.972110452596592,1041.7625724156026,2
1000000000,5,45.31414798446636,1015.2469546790842,3
1000000000,10,84.0462815171819,660.3565117601413,6
1000000000,11,83.61771601672322,595.2838559458723,6
1000000000,4,43.05358569309271,877.2375414535633,3
1000000000,12,71.8287560892833,41.03320459448496,5
1000000000,3,71.00099703446162,597.2480990518476,5
1000000000,7,72.86974503681112,497.08630171228583,5
1000000000,2,30.807086614173237,534.0885841591937,2
1000000200,2,30.80708661417324,513.7262424706793,2
1000000200,12,71.86488215132873,63.85777875556968,5
1000000200,7,72.70159929734878,517.565063594046,5
1000000200,13,35.18760745625192,123.2905109847712,2
1000000200,10,84.17487021268171,675.4215709341031,6
1000000200,5,45.29004606776277,988.3009373238924,3
1000000200,4,43.11478273193798,850.0606378115431,3
1000000200,3,70.99499173275278,619.9157561661839,5
1000000200,14,71.65383933354975,931.6993495373964,5
1000000200,9,30.925130809137727,1018.7449375412222,2
1000000200,11,83.68261812603147,611.216770728879,6
1000000200,1,71.14437334869237,1214.118845603872,5
1000000200,8,29.033610977880222,764.310115208104,2
1000000200,6,84.19033227340584,808.189488089351,6
1000000400,10,84.22314988086353,690.7047552980287,6
1000000400,8,28.995470960866417,743.734292938775,2
1000000400,11,83.73642939941341,627.4875930840384,6
1000000400,6,84.1815468146564,823.340650067474,6
1000000400,5,45.26692458637129,960.5164378766052,3
1000000400,3,71.00002445346429,643.248333946808,5
1000000400,2,30.807086614172896,492.6912883029155,2
1000000400,13,35.51573586326463,98.28204560294328,2
1000000400,1,71.15928300724346,1240.838069583394,5
1000000400,14,71.69870129090113,958.7248130284942,5
1000000400,12,71.90238948964253,87.23849807675546,5
1000000400,9,30.90234787585156,995.1134147419108,2
1000000400,7,72.55130723076012,538.8344084277736,5
1000000400,4,43.186363718264715,822.0459034439828,3
1000000600,2,30.807086614172896,471.4189080197877,2
1000000600,4,43.26466843246377,793.7790599401533,3
1000000600,11,83.76281340118435,643.8585122511789,6
1000000600,7,72.4227442107486,560.402332431552,5
1000000600,12,71.95019172374543,110.81517770804844,5
1000000600,8,28.92916774991195,722.9711560654383,2
1000000600,6,84.16654225429967,838.6245269112436,6
1000000600,10,84.20849925223786,705.9683829566994,6
1000000600,5,45.24157020418165,932.4275362318738,3
1000000600,14,71.7400957031393,986.1556278577198,5
1000000600,9,30.90234787585156,971.3389623493756,2
1000000600,1,71.16141732283387,1267.9050737936795,5
1000000600,13,35.861349711148414,72.62249040952182,2
1000000600,3,70.9925704367038,666.814685206676,5
1000000800,6,84.15159131996282,853.877579518798,6
1000000800,10,84.15487323237822,721.2007895466077,6
1000000800,1,71.16355163842428,1294.9966387210611,5
1000000800,11,83.75643190482106,660.2332066901175,6
1000000800,7,72.31325060339918,581.9574934426039,5
1000000800,4,43.346952197336414,765.5458614011837,3
1000000800,5,45.21304116161631,904.2736827518886,3
1000000800,9,30.936572001725988,947.615712080602,2
1000000800,8,28.84476039465287,702.1761331606928,2
1000000800,2,30.807086614172896,450.10355184434405,2
1000000800,14,71.78064769935716,1013.5552957196028,5
